Kód lokace;Èíslo zboí;Èíslo zboí dodavatele;Kód varianty;Popis zboí;Popis varianty;Zásoba;Prodejní jednotka;Jednotková cena;DPH %;Cena vè. DPH;Èárové kódy
01;86642;86642;;INTEGRA PROTECT URINARY dieta s kuøecím masem 100g;;0;KS;17,22;15;19,8;4017721866422
01;86643;86643;;INTEGRA PROTECT RENAL  dieta vepøové maso 100g;;13;KS;17,22;15;19,8;4017721866439
01;86673;86673;;INTEGRA PROTECT Intestinal 100 g;;0;KS;17,22;15;19,8;4017721866736, 86673
01;88028;90141;;Stojánek na pøívìsky TRIXIE;;1;KS;380,91;21;460,9;4011905901411
01;88041;1315;;Møí do náklad. prostoru auta 3díly šíø.85-140cm, v.75-110cm;;20;KS;457,52;21;553,6;4011905013152
01;88042;1319;;Ochrannı potah do zavazadlového prostoru 1,20 x 1,50 m;;14;KS;294,21;21;356;4011905013190
01;88043;1318;;Ochrannı potah do zavazadlového prostoru 2,30 x 1,70 m;;22;KS;374,21;21;452,8;4011905013183
01;88061;30500;;T-Coat PARIS obleèek XS 30 cm;;12;KS;156,69;21;189,6;4011905305004
01;88062;30501;;T-Coat PARIS obleèek S 33 cm;;18;KS;175,87;21;212,8;4011905305011
01;88063;30502;;T-Coat PARIS obleèek S 36 cm;;24;KS;195,87;21;237;4011905305028
01;88064;30503;;T-Coat PARIS obleèek S 40 cm;;41;KS;215,04;21;260,2;4011905305035
01;88065;30504;;T-Coat PARIS obleèek M 45 cm;;20;KS;235,04;21;284,4;4011905305042
01;88066;30505;;T-Coat PARIS obleèek M 50 cm;;22;KS;274,21;21;331,8;4011905305059
01;88067;30506;;T-Coat PARIS obleèek L 55 cm;;7;KS;294,21;21;356;4011905305066
01;88068;30507;;T-Coat PARIS obleèek L 60 cm;;24;KS;332,56;21;402,4;4011905305073
01;88069;30508;;T-Coat PARIS obleèek XL 70 cm;;27;KS;392,56;21;475;4011905305080
01;88202;3929;;Transportní klec skosená 90x67x52cm;;7;KS;1 570,91;21;1 900,8;4011905039299
01;88203;3930;;Transportní klec skosená 93x68x79cm;;5;KS;1 680;21;2 032,8;4011905039305
01;88204;3922;;Transportní klec è.2  64x54x48cm;;9;KS;829,17;21;1 003,3;4011905039220
01;88205;3923;;Transportní klec è.3  78x62x55cm;;7;KS;990,91;21;1 199;4011905039237
01;88206-A;39204;;Ochrannı nylonovı obal k transportní kleci è. 4 (88206);;0;KS;340,91;21;412,5;4011905392042
01;88206;3924;;Transportní klec è.4  93x69x62cm;;8;KS;1 408,35;21;1 704,1;4011905039244
01;88207;3925;;Transportní klec è.5 109x79x71cm;;7;KS;1 840,91;21;2 227,5;4011905039251
01;88208;3926;;Transportní klec è.6 116x86x77cm;;3;KS;2 250;21;2 722,5;4011905039268
01;88209;3954;;Ohrádka pro štìòata 8 dílù á 60x91cm;;5;KS;1 126,69;21;1 363,3;4011905039541
01;88230-A;39590;;Plastová dvíøka k 88230, 24x36cm;;3;KS;88,35;21;106,9;4011905395906
01;88230;39530;;Bouda pro psa, døevìná, S 71x77x76cm TRIXIE;;6;KS;1 625,04;21;1 966,3;4011905395302
01;88231-A;39591;;Plastová dvíøka k 88231, 32x43cm;;3;KS;120,91;21;146,3;4011905395913
01;88231;39531;;Bouda pro psa, døevìná, M 77x82x88cm TRIXIE;;3;KS;1 966,69;21;2 379,7;4011905395319
01;88232-A;39592;;Plastová dvíøka k 88232, 33x44cm;;7;KS;124,21;21;150,3;4011905395920
01;88232;39532;;Bouda pro psa, døevìná,  L 83x87x101cm TRIXIE;;1;KS;2 645,87;21;3 201,5;4011905395326
01;88233-A;39593;;Plastová dvíøka k 88233, 38x55cm;;12;KS;149,17;21;180,5;4011905395937
01;88233;39533;;Bouda pro psa, døevìná, XL 96x104x112cm TRIXIE;;2;KS;3 121,74;21;3 777,3;4011905395333
01;88237-A;39571;;Plastová dvíøka k 88237, 22x35cm;;4;KS;88,35;21;106,9;4011905395715
01;88237-B;39581;;Termo izolace k 88237;;11;KS;1 007,52;21;1 219,1;4011905395814, 882371
01;88237;39551;;Bouda pro psa, døevìná, rovná støecha 85x58x58cm TRIXIE;;6;KS;1 695,87;21;2 052;4011905395517
01;88238-A;39572;;Plastová dvíøka k 88238, 32x45cm;;6;KS;124,21;21;150,3;4011905395722
01;88238-B;39582;;Termo izolace k 88238;;16;KS;1 300;21;1 573;4011905395821, 882381
01;88238;39552;;Bouda pro psa, døevìná, rovná støecha 104x72x68cm TRIXIE;;4;KS;2 166,69;21;2 621,7;4011905395524
01;88239-A;39573;;Plastová dvíøka k 88239, 34x52cm;;6;KS;149,17;21;180,5;4011905395739
01;88239-B;39583;;Termo izolace k 88239;;8;KS;1 549,17;21;1 874,5;4011905395838, 882391
01;88239;39553;;Bouda pro psa, døevìná, rovná støecha 116x82x79cm TRIXIE;;10;KS;2 686,69;21;3 250,9;4011905395531
01;88279;3939;;PET RAMP - protiskluzová rampa max.zátì 90 kg   40 x 156 cm;;2;KS;1 220,91;21;1 477,3;4011905039398
01;88280;3940;;Petwalk teleskopická rampa 1-1,8m/43x4cm, max.zátì do 120kg;;12;KS;2 499,17;21;3 024;4011905039404
01;88282;3938;;PetWalk sklopná rampa, hliníková, protiskluzová 38x155 cm;;1;KS;1 870,91;21;2 263,8;4011905039381
01;88319;1134;1;Stahovací obojek SOFTLINE 40-65cm/25mm (L-XL); - èerná;0;KS;82,56;21;99,9;4011905113418
01;88319;1134;3;Stahovací obojek SOFTLINE 40-65cm/25mm (L-XL); - èervená;0;KS;82,56;21;99,9;4011905113432
01;88325;2043;1;Postroj PREMIUM 30-40cm/15mm (XS-S); - èerná;3;KS;74,21;21;89,8;4011905204314
01;88325;2043;2;Postroj PREMIUM 30-40cm/15mm (XS-S); - modrá;5;KS;74,21;21;89,8;4011905204321
01;88325;2043;3;Postroj PREMIUM 30-40cm/15mm (XS-S); - èervená;6;KS;74,21;21;89,8;4011905204338
01;88325;2043;5;Postroj PREMIUM 30-40cm/15mm (XS-S); - béová;7;KS;74,21;21;89,8;4011905204352
01;88325;2043;6;Postroj PREMIUM 30-40cm/15mm (XS-S); - khaki;4;KS;74,21;21;89,8;4011905204369
01;88325;2043;7;Postroj PREMIUM 30-40cm/15mm (XS-S); - rùová;9;KS;74,21;21;89,8;4011905204376
01;88325;2043;8;Postroj PREMIUM 30-40cm/15mm (XS-S); - fialová;6;KS;74,21;21;89,8;4011905204383
01;88328;2046;1;Postroj PREMIUM 65-80cm/25mm (L); - èerná;6;KS;145,87;21;176,5;4011905204611
01;88328;2046;2;Postroj PREMIUM 65-80cm/25mm (L); - modrá;2;KS;145,87;21;176,5;4011905204628
01;88328;2046;3;Postroj PREMIUM 65-80cm/25mm (L); - èervená;7;KS;145,87;21;176,5;4011905204635
01;88328;2046;4;Postroj PREMIUM 65-80cm/25mm (L);- rùová - DOPRODEJ;0;KS;145,87;21;176,5;4011905204673
01;88328;2046;5;Postroj PREMIUM 65-80cm/25mm (L); - béová;2;KS;145,87;21;176,5;4011905204659
01;88328;2046;6;Postroj PREMIUM 65-80cm/25mm (L); - khaki;2;KS;145,87;21;176,5;4011905204666
01;88328;2046;7;Postroj PREMIUM 65-80cm/25mm (L);- hnìdá - DOPRODEJ;0;KS;145,87;21;176,5;4011905204666
01;88328;2046;8;Postroj PREMIUM 65-80cm/25mm (L); - fialová;2;KS;145,87;21;176,5;4011905204680
01;88329;2047;1;Postroj PREMIUM 80-100cm/25mm (XL); - èerná;8;KS;165,87;21;200,7;4011905204710
01;88329;2047;2;Postroj PREMIUM 80-100cm/25mm (XL); - modrá;2;KS;165,87;21;200,7;4011905204727
01;88329;2047;3;Postroj PREMIUM 80-100cm/25mm (XL); - èervená;2;KS;165,87;21;200,7;4011905204734
01;88329;2047;6;Postroj PREMIUM 80-100cm/25mm (XL); - khaki;1;KS;165,87;21;200,7;4011905204765
01;88338;2051;1;Postroj PREMIUM COMFORT 30-50cm/25mm  (S-M); - èerná;6;KS;100;21;121;4011905205113
01;88338;2051;3;Postroj PREMIUM COMFORT 30-50cm/25mm  (S-M); - èervená;6;KS;100;21;121;
01;88338;2051;4;Postroj PREMIUM COMFORT 30-50cm/25mm  (S-M); - svìtle zelená;6;KS;100;21;121;4011905205144
01;88338;2051;5;Postroj PREMIUM COMFORT 30-50cm/25mm  (S-M); - béová;24;KS;100;21;121;4011905205151
01;88338;2051;6;Postroj PREMIUM COMFORT 30-50cm/25mm  (S-M); - khaki;5;KS;100;21;121;4011905205168
01;88339;2052;1;Postroj PREMIUM COMFORT 53-66cm/40mm (M-L); - èerná;6;KS;124,21;21;150,3;4011905205212
01;88339;2052;3;Postroj PREMIUM COMFORT 53-66cm/40mm (M-L); - èervená;6;KS;124,21;21;150,3;4011905205236
01;88339;2052;4;Postroj PREMIUM COMFORT 53-66cm/40mm (M-L); - svìtle zelená;6;KS;124,21;21;150,3;4011905205243
01;88339;2052;5;Postroj PREMIUM COMFORT 53-66cm/40mm (M-L); - béová;3;KS;124,21;21;150,3;4011905205250
01;88339;2052;6;Postroj PREMIUM COMFORT 53-66cm/40mm (M-L); - khaki;6;KS;124,21;21;150,3;4011905205267
01;88340;2053;1;Postroj PREMIUM COMFORT 60-76cm/40mm (L); - èerná;4;KS;140,91;21;170,5;4011905205311
01;88340;2053;3;Postroj PREMIUM COMFORT 60-76cm/40mm (L); - èervená;5;KS;140,91;21;170,5;4011905205335
01;88340;2053;4;Postroj PREMIUM COMFORT 60-76cm/40mm (L); - svìtle zelená;6;KS;140,91;21;170,5;4011905205342
01;88340;2053;5;Postroj PREMIUM COMFORT 60-76cm/40mm (L); - béová;10;KS;140,91;21;170,5;4011905205359
01;88340;2053;6;Postroj PREMIUM COMFORT 60-76cm/40mm (L); - khaki;6;KS;140,91;21;170,5;4011905205366
01;88341;2054;1;Postroj PREMIUM COMFORT 68-88cm/50mm (L-XL); - èerná;8;KS;165,87;21;200,7;4011905205410
01;88341;2054;3;Postroj PREMIUM COMFORT 68-88cm/50mm (L-XL); - èervená;5;KS;165,87;21;200,7;4011905205434
01;88341;2054;4;Postroj PREMIUM COMFORT 68-88cm/50mm (L-XL); - svìtle zelená;5;KS;165,87;21;200,7;4011905205441
01;88341;2054;5;Postroj PREMIUM COMFORT 68-88cm/50mm (L-XL); - béová;4;KS;165,87;21;200,7;4011905205458
01;88341;2054;6;Postroj PREMIUM COMFORT 68-88cm/50mm (L-XL); - khaki;5;KS;165,87;21;200,7;4011905205465
01;88345;1649;1;Vodítko FASHION prodluovací 2m/11mm (XS-S); - èerná;2;KS;282,56;21;341,9;4011905164915
01;88345;1649;6;Vodítko FASHION prodluovací 2m/11mm (XS-S); - rùovo/bílá;3;KS;282,56;21;341,9;4011905164960
01;88349;2055;1;Postroj PREMIUM COMFORT 78-100cm/50mm (XL); - èerná;3;KS;182,56;21;220,9;4011905205519
01;88349;2055;3;Postroj PREMIUM COMFORT 78-100cm/50mm (XL); - èervená;6;KS;182,56;21;220,9;4011905205533
01;88349;2055;4;Postroj PREMIUM COMFORT 78-100cm/50mm (XL); - svìtle zelená;6;KS;182,56;21;220,9;4011905205540
01;88349;2055;5;Postroj PREMIUM COMFORT 78-100cm/50mm (XL); - béová;6;KS;182,56;21;220,9;4011905205557
01;88349;2055;6;Postroj PREMIUM COMFORT 78-100cm/50mm (XL); - khaki;5;KS;182,56;21;220,9;4011905205564
01;88384;1631;1;Koené vodítko kulaté, prošívané  1 m/13mm (L-XL); - èerná;2;KS;289,17;21;349,9;4011905163116
01;88384;1631;2;Koené vodítko kulaté, prošívané  1 m/13mm (L-XL); - tmavì hnìdá;2;KS;289,17;21;349,9;4011905163123
01;88385;1636;1;Koené vodítko krátké 40cm/13mm (M-XL); - èerná;3;KS;204,21;21;247,1;4011905163611
01;88385;1636;2;Koené vodítko krátké 40cm/13mm (M-XL); - tmavì hnìdá;0;KS;204,21;21;247,1;4011905163628
01;88386;1644;1;Stahovací obojek koenı (L-XL), kulatı 65 cm/13 mm; - èerná;2;KS;210,91;21;255,2;4011905164410
01;88386;1644;2;Stahovací obojek koenı (L-XL), kulatı 65 cm/13 mm; - tmavì hnìdá;6;KS;210,91;21;255,2;4011905164427
01;88393;1873;;Koenı náhubek M 23/17cm TRIXIE;;3;KS;146,69;21;177,5;4011905018737
01;88394;1874;;Koenı náhubek L 26/19cm TRIXIE;;5;KS;157,52;21;190,6;4011905018744
01;88395;1875;;Koenı náhubek L  27/23cm TRIXIE;;5;KS;165,87;21;200,7;4011905018751
01;88400;1536;1;Nylonovı postroj pro štìòata 37-50cm/13mm; - èerná;8;KS;93,39;21;113;4011905153612
01;88400;1536;3;Nylonovı postroj pro štìòata 37-50cm/13mm; - èervená;9;KS;93,39;21;113;4011905153636
01;88401;19480;;Ochrannı límec 22-25/7cm (XS) TRIXIE;;3;KS;31,74;21;38,4;4011905194806, 5703188099839
01;88402;19481;;Ochrannı límec 22-25/10cm (XS-S) TRIXIE;;6;KS;37,52;21;45,4;4011905194813, 5703188099846
01;88403;19482;;Ochrannı límec 28-33/12cm (S) TRIXIE;;11;KS;40,91;21;49,5;4011905194820, 5703188099853
01;88404;19483;;Ochrannı límec 31-38/15cm (S-M) TRIXIE;;7;KS;49,17;21;59,5;4011905194837, 5703188099860
01;88405;19484;;Ochrannı límec 38-44/20cm (M) TRIXIE;;8;KS;64,21;21;77,7;4011905194844, 5703188099877
01;88406;19485;;Ochrannı límec 44-50/25cm (L) TRIXIE;;7;KS;82,56;21;99,9;4011905194851, 5703188099884
01;88407;19486;;Ochrannı límec 47-57/30cm (L-XL) TRIXIE;;11;KS;115,87;21;140,2;4011905194868, 5703188099891
01;88410;6260;;Postroj s vod. pro králíky, rychlouzávìry 25-44/1cm 1,25m;;26;KS;60;21;72,6;4011905062600
01;88419;1996;;Pøedvádìcí nylonové vodítko 1,20m/10mm - èerné;;17;KS;62,56;21;75,7;4011905019963
01;88430;17056;;Vodítko MOJAVE prodluovací 2,00/25mm (L-XL);;0;KS;165,87;21;200,7;4011905170565
01;88450;37722;;Pelech BONZO hnìdı 80x65 cm;;1;KS;758,35;21;917,6;4047974377222
01;88451;37721;;Pelech BONZO hnìdı 60x50 cm;;4;KS;473,39;21;572,8;4047974377215
01;88464;1464;1;Obojek FREESTYLE kulatı,  polostahovací 45cm/10mm (S-M); - èerná;2;KS;183,39;21;221,9;4011905146416
01;88464;1464;2;Obojek FREESTYLE kulatı,  polostahovací 45cm/10mm (S-M); - modrá - DOPRODEJ;1;KS;183,39;21;221,9;4011905146423
01;88464;1464;3;Obojek FREESTYLE kulatı,  polostahovací 45cm/10mm (S-M); - èervená;2;KS;183,39;21;221,9;4047974146439
01;88465;1465;1;Obojek FREESTYLE kulatı,  polostahovací 50cm/10mm (M); - èerná;2;KS;199,17;21;241;4011905146515
01;88465;1465;2;Obojek FREESTYLE kulatı,  polostahovací 50cm/10mm (M); - modrá - DOPRODEJ;1;KS;199,17;21;241;4011905146522
01;88465;1465;3;Obojek FREESTYLE kulatı,  polostahovací 50cm/10mm (M); - èervená;1;KS;199,17;21;241;4047974146538
01;88466;1466;1;Obojek FREESTYLE kulatı,  polostahovací 55cm/10mm (M-L); - èerná;1;KS;199,17;21;241;4011905146614
01;88466;1466;2;Obojek FREESTYLE kulatı,  polostahovací 55cm/10mm (M-L);- modrá - DOPRODEJ;0;KS;199,17;21;241;4011905146621
01;88466;1466;3;Obojek FREESTYLE kulatı,  polostahovací 55cm/10mm (M-L); - èervená;1;KS;199,17;21;241;4047974146637
01;88467;1467;1;Obojek FREESTYLE kulatı,  polostahovací 60cm/10mm (L); - èerná;1;KS;215,87;21;261,2;4011905146713
01;88467;1467;2;Obojek FREESTYLE kulatı,  polostahovací 60cm/10mm (L);- modrá - DOPRODEJ;0;KS;215,87;21;261,2;4011905146720
01;88467;1467;3;Obojek FREESTYLE kulatı,  polostahovací 60cm/10mm (L); - èervená;2;KS;215,87;21;261,2;4047974146736
01;88469;1460;1;Vodítko FREESTYLE kulaté 1,10m/10mm (S-XS); - èerná;2;KS;285,87;21;345,9;4011905146010
01;88469;1460;2;Vodítko FREESTYLE kulaté 1,10m/10mm (S-XS); - svìtle modrá - ZRUŠENO;0;KS;285,87;21;345,9;4011905146027
01;88469;1460;3;Vodítko FREESTYLE kulaté 1,10m/10mm (S-XS); - èervená;2;KS;285,87;21;345,9;4047974146033
01;884691;1461;1;Vodítko FREESTYLE  kulaté, prodluovací 2,00m/10mm (S-XL); - èerná;2;KS;505,04;21;611,1;4011905146119
01;884691;1461;2;Vodítko FREESTYLE  kulaté, prodluovací 2,00m/10mm (S-XL);- modrá - DOPRODEJ;0;KS;505,04;21;611,1;4011905146126
01;884691;1461;3;Vodítko FREESTYLE  kulaté, prodluovací 2,00m/10mm (S-XL); - èervená;2;KS;505,04;21;611,1;4047974146132
01;884691;1461;4;Vodítko FREESTYLE  kulaté, prodluovací 2,00m/10mm (S-XL);- béová - DOPRODEJ;0;KS;505,04;21;611,1;4047974146156
01;88470;24860;;Stojan s nerez miskami 2x0,2l/13cm;;1;KS;112,56;21;136,2;4011905248608
01;88480;24861;;Stojan s nerez miskami 2x0,3l/12cm;;1;KS;149,17;21;180,5;4011905248615
01;88490;24862;;Stojan s nerez miskami 2x0,75l/15cm;;5;KS;188,35;21;227,9;4011905248622
01;88510;60671;;Keramická miska pro morèe 250ml/13cm TRIXIE;;0;KS;30,91;21;37,4;4011905606712
01;88511;60672;;Keramická miska pro králíky 500ml/17cm TRIXIE;;5;KS;48,35;21;58,5;4011905606729
01;88525;13370;;ReFlash obojek 22-30cm/12mm;;40;KS;99,17;21;120;4011905133706
01;88526;13371;;ReFlash obojek 30-40cm/15mm;;43;KS;119,17;21;144,2;4011905133713
01;88527;13372;;ReFlash obojek 40-55cm/20mm;;74;KS;129,17;21;156,3;4011905133720
01;88528;13373;;ReFlash obojek 55-70cm/25mm;;1;KS;149,17;21;180,5;4011905133737
01;88531;2384-10;;Náhradní nù 1 mm k typu 1245T;;4;KS;690,91;21;836;4011905973111, 4015110003281
01;88532;2384-20;;Náhradní nástavce k moser 1245T;;4;KS;382,56;21;462,9;4011905973081, 4015110007272
01;88533;2384-11;;Náhradní nù 2 mm k typu 1245T;;2;KS;690,91;21;836;4011905973050, 4015110004110
01;88534;2384-12;;Náhradní nù 3 mm k typu 1245T;;4;KS;690,91;21;836;4011905973067, 4015110004127
01;88535;2384-13;;Náhradní nù 5mm k typu 1245T;;5;KS;893,39;21;1 081;4011905973074, 4015110003328
01;88537;2384-14;;Náhradní nù 7mm k typu 1245T;;3;KS;1 210,91;21;1 465,2;4011905973098, 4015110001966
01;88538;2384-15;;Náhradní nù 9mm k typu 1245T;;5;KS;1 278,35;21;1 546,8;4011905973104, 4015110001973
